year,urbanicity,medianHI,IncarcerationRate,total_pop
2010,"rural",41744,3.1127875559444486e-3,338282
2010,"rural",41958,3.547997273666208e-3,478298
2010,"rural",41926,4.170691413972719e-3,332319
2010,"rural",41934,4.940094259269775e-3,405053
2010,"rural",41868,5.489848887274599e-3,264306
2010,"rural",41775,6.8351963901138344e-3,195020
2010,"rural",41810,9.824146937960637e-3,240428
2010,"rural",44219,1.3815383074277509e-3,718764
2010,"rural",44392,2.008056419127342e-3,330668
2010,"rural",44275,2.618680221475901e-3,440680
2010,"rural",44468,3.058099124920494e-3,630457
2010,"rural",44204,3.523581650849979e-3,557955
2010,"rural",44050,4.199264788033867e-3,366969
2010,"rural",43626,4.932053927159788e-3,316501
2010,"rural",44419,5.978335390100096e-3,109395
2010,"rural",44779,7.177285430758637e-3,123445
2010,"rural",44406,9.750238456918784e-3,56614
2010,"rural",46961,1.2118732097327583e-3,508304
2010,"rural",46756,2.0946687183867e-3,814926
2010,"rural",46675,2.5404866214388845e-3,524309
2010,"rural",46641,3.0953239022302064e-3,546631
2010,"rural",46237,3.629523804270482e-3,362582
2010,"rural",47329,4.005700835690687e-3,277854
2010,"rural",46788,4.928123836799734e-3,325073
2010,"rural",46343,5.649875144734456e-3,143366
2010,"rural",46520,6.7189945105442265e-3,80518
2010,"rural",45969,8.139873467983165e-3,75554
2010,"rural",54059,1.366184007355013e-3,1242146
2010,"rural",54737,2.0460042287027053e-3,453567
2010,"rural",52778,2.623523270947728e-3,438723
2010,"rural",50383,2.9883583951216134e-3,115448
2010,"rural",51126,3.6429528681175562e-3,529790
2010,"rural",50921,4.147201639665822e-3,249807
2010,"rural",56060,4.805600227036231e-3,317130
2010,"rural",51264,5.55643752976663e-3,163774
2010,"rural",51069,6.659543503490964e-3,108566
2010,"rural",51176,9.793458471969364e-3,15929
2010,"rural",76441,5.180673270760627e-3,46133
2010,"small/mid",36627,1.0647843512591971e-3,167170
2010,"small/mid",35436,2.3653904541785036e-3,424877
2010,"small/mid",35746,3.0117831727283608e-3,1136536
2010,"small/mid",36026,3.6275742273189178e-3,514669
2010,"small/mid",33029,4.334651730481511e-3,1612817
2010,"small/mid",36468,4.722748941147282e-3,338574
2010,"small/mid",37530,5.2195873314791735e-3,551193
2010,"small/mid",35257,5.610710192176036e-3,515621
2010,"small/mid",36584,6.766687137210315e-3,1577877
2010,"small/mid",35398,9.567283787790013e-3,856774
2010,"small/mid",35323,1.711293546308991e-2,121078
2010,"small/mid",39948,1.9876719671252457e-3,223880
2010,"small/mid",39614,2.504728755149809e-3,694686
2010,"small/mid",39650,2.9660689588310233e-3,660133
2010,"small/mid",39856,3.551179809466164e-3,621202
2010,"small/mid",38936,4.328672453188633e-3,534806
2010,"small/mid",39291,4.713145538786576e-3,838718
2010,"small/mid",40145,5.099326775498814e-3,458688
2010,"small/mid",39084,5.533103553002819e-3,783647
2010,"small/mid",39837,6.557221384032664e-3,1137372
2010,"small/mid",39432,9.270035319239372e-3,1679821
2010,"small/mid",41425,1.7361525427773668e-3,167612
2010,"small/mid",41442,2.5869284029521418e-3,13143
2010,"small/mid",41673,2.914818144989971e-3,708449
2010,"small/mid",41619,3.3202841815282006e-3,137940
2010,"small/mid",41518,4.3084483300477126e-3,700020
2010,"small/mid",40981,4.734617864049853e-3,977270
2010,"small/mid",41010,5.180612665507153e-3,994670
2010,"small/mid",41335,5.4765701406264975e-3,866053
2010,"small/mid",41218,6.808034492947111e-3,1462096
2010,"small/mid",41460,9.267564589649908e-3,1689009
2010,"small/mid",42617,1.9103208794136435e-3,660622
2010,"small/mid",42682,2.47790208053464e-3,177166
2010,"small/mid",43080,3.103720779779136e-3,244223
2010,"small/mid",42921,3.623286433346356e-3,924023
2010,"small/mid",43316,4.304242624626159e-3,332695
2010,"small/mid",42773,4.689967372322084e-3,1434978
2010,"small/mid",42847,5.109169188516047e-3,1211743
2010,"small/mid",42377,5.636876989927712e-3,399512
2010,"small/mid",42492,6.2002903615481515e-3,1353485
2010,"small/mid",42281,9.253452446469482e-3,1328261
2010,"small/mid",43956,2.0190807919389874e-3,104503
2010,"small/mid",44589,2.4903700429401363e-3,253376
2010,"small/mid",44161,2.768987341772152e-3,374144
2010,"small/mid",43988,3.728770222525259e-3,516256
2010,"small/mid",44252,4.155011322334494e-3,1051020
2010,"small/mid",43982,4.851846940749645e-3,460031
2010,"small/mid",44699,5.221377402434516e-3,1755667
2010,"small/mid",44323,5.597049992655612e-3,1436471
2010,"small/mid",44757,6.484603358809378e-3,436881
2010,"small/mid",44224,9.789456427550997e-3,1451766
2010,"small/mid",45832,1.4923908721449634e-3,387298
2010,"small/mid",46232,2.491750600752429e-3,856426
2010,"small/mid",46421,2.9804416650126733e-3,307337
2010,"small/mid",46165,3.536036934319208e-3,1027987
2010,"small/mid",45921,4.326128191343686e-3,591522
2010,"small/mid",46285,4.796792046302686e-3,1136176
2010,"small/mid",45952,4.992523666034706e-3,923581
2010,"small/mid",45695,5.7192775330777495e-3,2312355
2010,"small/mid",45999,7.309970482775015e-3,100958
2010,"small/mid",45934,9.701713811302852e-3,168630
2010,"small/mid",48984,1.8147591876757363e-3,1093258
2010,"small/mid",48975,2.4345071709039323e-3,1308273
2010,"small/mid",49563,2.948004436980266e-3,834802
2010,"small/mid",49057,3.599345838971254e-3,410908
2010,"small/mid",47429,4.196580130758209e-3,392939
2010,"small/mid",48364,4.723533922018543e-3,1413772
2010,"small/mid",49341,5.064531559857144e-3,861284
2010,"small/mid",47312,5.530424526605729e-3,139049
2010,"small/mid",48893,6.504351190677368e-3,858041
2010,"small/mid",48724,8.523616184692174e-3,265263
2010,"small/mid",50923,1.596958336611599e-3,470269
2010,"small/mid",51343,2.548824770144027e-3,812139
2010,"small/mid",50927,3.101694234092514e-3,1393432
2010,"small/mid",51216,3.6508725829481783e-3,1188483
2010,"small/mid",51109,4.238990360040605e-3,1389010
2010,"small/mid",51279,4.882898909788617e-3,429458
2010,"small/mid",51579,5.1615057100529655e-3,910587
2010,"small/mid",50839,5.83019123122154e-3,421427
2010,"small/mid",51655,6.362982438390225e-3,721517
2010,"small/mid",51662,8.082921956234824e-3,274282
2010,"small/mid",55284,1.6261978614059759e-3,1772847
2010,"small/mid",55352,2.523995546510994e-3,568543
2010,"small/mid",55124,2.866723678168667e-3,1424274
2010,"small/mid",55033,3.666549082233224e-3,1150946
2010,"small/mid",54949,4.1407346659488725e-3,993785
2010,"small/mid",53339,4.740311506184692e-3,699954
2010,"small/mid",54815,5.274933372424715e-3,416119
2010,"small/mid",54102,5.789086198050981e-3,734831
2010,"small/mid",53482,6.875036530481033e-3,136872
2010,"small/mid",63109,1.4988485484671084e-3,2727427
2010,"small/mid",63487,2.3466504717286727e-3,2022031
2010,"small/mid",68003,2.81829318535926e-3,1279143
2010,"small/mid",63403,3.591859511958167e-3,1383406
2010,"small/mid",65142,4.444753107854712e-3,14399
2010,"small/mid",59719,5.631826009010922e-3,169572
2010,"small/mid",57862,6.030483764082174e-3,120720
2010,"small/mid",81559,2.7580172708943584e-3,105148
2010,"suburban",43496,1.366379924908512e-3,84164
2010,"suburban",46468,1.6869132773219705e-3,365164
2010,"suburban",44262,1.9252103565394003e-3,292955
2010,"suburban",43192,2.458946892399876e-3,212286
2010,"suburban",45443,2.8767624624393253e-3,1038320
2010,"suburban",43333,3.4452713095587386e-3,674838
2010,"suburban",41395,3.966787158426663e-3,624939
2010,"suburban",41329,4.730141957244785e-3,1321102
2010,"suburban",41144,6.841059030908254e-3,1830126
2010,"suburban",46285,2.7970495873804135e-2,13693
2010,"suburban",49759,1.6986195884810943e-3,88307
2010,"suburban",48295,2.0028546433997884e-3,43438
2010,"suburban",49128,2.1792781777838157e-3,1236648
2010,"suburban",47557,2.798457738846147e-3,112562
2010,"suburban",49719,3.32466556349596e-3,1979748
2010,"suburban",49376,4.092031369725865e-3,927901
2010,"suburban",47686,4.905278519755039e-3,2572331
2010,"suburban",49190,6.5418095489316805e-3,170595
2010,"suburban",51361,1.5321058247380372e-3,548265
2010,"suburban",52106,1.9589197413465197e-3,105160
2010,"suburban",52397,2.5754897310970265e-3,347895
2010,"suburban",51962,2.8433759555956616e-3,822262
2010,"suburban",51415,3.5240292721205727e-3,555614
2010,"suburban",53245,4.194476601125416e-3,570989
2010,"suburban",51784,4.474311408142706e-3,406990
2010,"suburban",52228,6.246467574022788e-3,3469641
2010,"suburban",55649,1.1295468075038543e-3,65513
2010,"suburban",55894,1.4806763230211697e-3,881354
2010,"suburban",56648,1.6672041473224336e-3,164347
2010,"suburban",54315,1.9381994031117261e-3,207409
2010,"suburban",55915,2.480526943266893e-3,489009
2010,"suburban",55629,2.8445921942817144e-3,762851
2010,"suburban",55171,3.2664039853245595e-3,1090802
2010,"suburban",55978,3.995253801907226e-3,1737812
2010,"suburban",57051,4.316024673910968e-3,157089
2010,"suburban",56346,5.880912710021241e-3,1257968
2010,"suburban",60130,1.657546830690578e-3,50074
2010,"suburban",61496,2.0578299375627706e-3,142383
2010,"suburban",58843,2.5652357223043434e-3,590589
2010,"suburban",58922,2.969679312082962e-3,1335161
2010,"suburban",58519,3.411993528693162e-3,1332652
2010,"suburban",59779,3.89584664299207e-3,1883031
2010,"suburban",59265,4.463763519449087e-3,1273813
2010,"suburban",57929,5.962287860862126e-3,149607
2010,"suburban",64914,9.761265433127003e-4,600332
2010,"suburban",63016,1.3182887761177104e-3,70546
2010,"suburban",62479,1.7054817093265957e-3,1456480
2010,"suburban",61955,2.039624830347191e-3,131887
2010,"suburban",65076,2.4470070045575507e-3,1307720
2010,"suburban",64701,3.0531207821620316e-3,1136542
2010,"suburban",63233,3.406111865898697e-3,52259
2010,"suburban",63458,3.8795124421954212e-3,1275418
2010,"suburban",64204,4.487552202438728e-3,847901
2010,"suburban",68781,8.573330967468777e-4,569207
2010,"suburban",70722,1.360894429957584e-3,893530
2010,"suburban",68194,1.6897793856190963e-3,646830
2010,"suburban",70542,1.9236307177542353e-3,1312622
2010,"suburban",70325,2.443295999682173e-3,906153
2010,"suburban",69052,2.7820117322710325e-3,1317392
2010,"suburban",68671,3.1077509633424248e-3,662537
2010,"suburban",66152,3.8931593994357876e-3,422536
2010,"suburban",69491,6.55289324482179e-3,35099
2010,"suburban",75364,9.174879592180261e-4,1503017
2010,"suburban",72851,1.5586336688106755e-3,1032956
2010,"suburban",73678,1.826153259626382e-3,1049200
2010,"suburban",75019,1.9864327137170588e-3,2848322
2010,"suburban",71848,3.35345679718326e-3,244822
2010,"suburban",78198,8.497541674328937e-4,1979396
2010,"suburban",79729,1.3833690899072674e-3,426495
2010,"suburban",77487,1.6186911802381725e-3,1116334
2010,"suburban",78999,1.962162716400361e-3,1355647
2010,"suburban",80462,2.0747973979375754e-3,630423
2010,"suburban",79037,3.4142296279979787e-3,154354
2010,"suburban",81113,4.3154077932689855e-3,78324
2010,"suburban",88698,1.0381871646927303e-3,1931251
2010,"suburban",90873,1.4183295240146085e-3,2201181
2010,"suburban",81463,1.7474460765227139e-3,2126532
2010,"suburban",85628,1.951902818203216e-3,174189
2010,"suburban",82993,2.290430533598867e-3,1217675
2010,"suburban",86536,2.8286152181752613e-3,88736
2010,"suburban",83078,4.646561135371179e-3,146560
2010,"suburban",100992,1.2468263393805572e-3,287129
2010,"urban",40145,3.405900197676718e-3,2498018
2010,"urban",39393,7.398806051435207e-3,903389
2010,"urban",38013,9.193195241112078e-3,4915266
2010,"urban",32767,1.424362262071384e-2,319371
2010,"urban",44234,5.11014254752007e-3,2561181
2010,"urban",43859,6.040856628826873e-3,927683
2010,"urban",41876,7.140823311816418e-3,2855273
2010,"urban",43921,8.560909516292415e-3,1944770
2010,"urban",47182,3.186045252484518e-3,2142468
2010,"urban",47621,4.40728164059512e-3,1163529
2010,"urban",46359,5.8737242751938906e-3,802387
2010,"urban",46043,6.4734265717198225e-3,1229179
2010,"urban",46696,8.142856214367267e-3,3231053
2010,"urban",49584,2.662933297882947e-3,722136
2010,"urban",50224,3.0611101390180463e-3,508639
2010,"urban",48796,4.182293380986786e-3,1479571
2010,"urban",47897,4.843832452183956e-3,602622
2010,"urban",49587,6.634509100012924e-3,5532135
2010,"urban",51427,4.418662931661396e-3,1951269
2010,"urban",50437,7.228740822682449e-3,4093244
2010,"urban",52363,3.020714402218235e-3,919650
2010,"urban",51457,4.696948552234568e-3,5195075
2010,"urban",52071,5.136916235641241e-3,1808478
2010,"urban",52482,6.117261879119459e-3,1810614
2010,"urban",53547,3.534917161218711e-3,634244
2010,"urban",52655,5.304699515486255e-3,1418742
2010,"urban",52595,5.575893173594538e-3,9818696
2010,"urban",58031,2.3254204570088235e-3,2181971
2010,"urban",61594,3.0575134369669466e-3,901059
2010,"urban",59759,3.8412556673866733e-3,3095342
2010,"urban",53981,4.786841255611934e-3,2189753
2010,"urban",53580,5.60703394314309e-3,920451
2010,"urban",63188,3.301300960653136e-3,8174959
2010,"urban",65937,3.819568718682892e-3,536448
2010,"urban",69835,1.9908129877740494e-3,3518663
2010,"urban",69461,3.0184540471617683e-3,4520526
2010,"urban",84627,3.079693164450676e-3,1781671
2011,"rural",30382,1.2972757209859295e-3,40084
2011,"rural",30011,1.9409498746717948e-3,167959
2011,"rural",28092,2.6384204803250005e-3,181169
2011,"rural",28252,3.142275563663059e-3,179806
2011,"rural",30551,3.7383702954155774e-3,213462
2011,"rural",28634,4.29436572099672e-3,337186
2011,"rural",29293,5.010366275051832e-3,503556
2011,"rural",29725,5.9228623266158135e-3,768885
2011,"rural",28942,7.214927740571026e-3,817056
2011,"rural",29545,9.905708014889856e-3,703029
2011,"rural",33226,1.350223939580223e-3,91096
2011,"rural",33316,2.181549269735626e-3,54090
2011,"rural",34088,2.589987900786449e-3,105792
2011,"rural",33358,3.046674626929605e-3,186761
2011,"rural",33638,3.662432102218362e-3,339665
2011,"rural",33055,4.251619414796288e-3,429013
2011,"rural",32904,4.997650776879904e-3,427801
2011,"rural",33437,5.953013879419804e-3,639508
2011,"rural",33176,7.166170416061572e-3,684466
2011,"rural",33084,1.0252275443980165e-2,958714
2011,"rural",35663,8.661826542986283e-4,126994
2011,"rural",35677,2.1502451408993463e-3,154401
2011,"rural",35298,2.5699332606583174e-3,202729
2011,"rural",35793,3.168139464484908e-3,241151
2011,"rural",35423,3.8117157450028374e-3,317180
2011,"rural",35753,4.152306139909128e-3,534161
2011,"rural",35847,5.09308858388939e-3,474172
2011,"rural",35625,6.005373930442637e-3,750661
2011,"rural",35660,7.474238986575912e-3,507744
2011,"rural",35812,1.0335154995431226e-2,627083
2011,"rural",37661,1.253614347880383e-3,208198
2011,"rural",37622,1.9485129566465514e-3,259172
2011,"rural",37762,2.537866364130055e-3,185983
2011,"rural",38044,3.178754463520623e-3,425953
2011,"rural",37406,3.702758829518117e-3,419417
2011,"rural",37343,4.376534361458488e-3,485544
2011,"rural",37449,5.1226529144413665e-3,261388
2011,"rural",37605,5.9410802310396575e-3,472473
2011,"rural",37778,7.082161652177642e-3,652908
2011,"rural",37912,1.0708071208673538e-2,530441
2011,"rural",38097,5.925925925925926e-2,540
2011,"rural",39672,1.2878139978917639e-3,201116
2011,"rural",39467,2.0133109347148666e-3,311924
2011,"rural",39223,2.591777041161946e-3,636243
2011,"rural",39566,3.075065111441563e-3,465356
2011,"rural",39663,3.714966285705616e-3,461377
2011,"rural",39716,4.267850283812044e-3,210879
2011,"rural",39340,4.904526987216204e-3,487101
2011,"rural",39111,5.790113622070353e-3,238510
2011,"rural",39549,7.111046095832521e-3,492192
2011,"rural",39201,1.0995293722903587e-2,453012
2011,"rural",41421,1.1648260316580827e-3,158822
2011,"rural",41100,1.9226482970085427e-3,480067
2011,"rural",41198,2.4103230334145127e-3,239387
2011,"rural",40853,3.179884801975489e-3,515113
2011,"rural",40861,3.5798485805147336e-3,517899
2011,"rural",40864,4.179462867017679e-3,618022
2011,"rural",40808,5.027177282882223e-3,524151
2011,"rural",41166,5.72384299078379e-3,230789
2011,"rural",40890,7.157792891856539e-3,314203
2011,"rural",41115,9.37051311116149e-3,304359
2011,"rural",42465,1.507347161471097e-3,432548
2011,"rural",42673,2.0106910833656223e-3,531658
2011,"rural",43009,2.6022176838450483e-3,551837
2011,"rural",42951,3.2103512823819518e-3,511782
2011,"rural",43171,3.7352878990767496e-3,411481
2011,"rural",43037,4.371414258844434e-3,211602
2011,"rural",42874,5.0080299068335846e-3,410341
2011,"rural",42570,5.88661384012755e-3,501137
2011,"rural",42542,7.132667617689016e-3,159127
2011,"rural",43459,1.0489824914795463e-2,222406
2011,"rural",45352,1.373575432540758e-3,701090
2011,"rural",45663,1.908072205469249e-3,716954
2011,"rural",45399,2.63826413580232e-3,827438
2011,"rural",45523,3.150809423466789e-3,400532
2011,"rural",45218,3.650776907495177e-3,559333
2011,"rural",45370,4.306071083540957e-3,314672
2011,"rural",45221,5.096716791704654e-3,91039
2011,"rural",45418,5.89732879845655e-3,100554
2011,"rural",44488,7.2673957334992035e-3,157553
2011,"rural",45638,9.637630385637419e-3,75641
2011,"rural",48094,1.3094983512465315e-3,757542
2011,"rural",47936,2.056245219744661e-3,679880
2011,"rural",48396,2.583566216674234e-3,469119
2011,"rural",47845,3.071064210055038e-3,556159
2011,"rural",47847,3.6554819829873767e-3,403230
2011,"rural",48253,4.178529895336247e-3,374055
2011,"rural",48024,4.99991582633289e-3,415807
2011,"rural",46890,6.185007259121115e-3,84721
2011,"rural",48581,7.214526054139259e-3,131956
2011,"rural",47382,8.392905619400958e-3,44204
2011,"rural",55771,1.2888583925321434e-3,1090112
2011,"rural",53588,1.9412065486633537e-3,653202
2011,"rural",53070,2.4873406579751264e-3,482845
2011,"rural",52980,3.100569070755176e-3,421213
2011,"rural",51708,3.5813009403050083e-3,351269
2011,"rural",57385,4.288037481368653e-3,397851
2011,"rural",59897,5.071562020977215e-3,298133
2011,"rural",51309,5.922309766248724e-3,152812
2011,"rural",55033,7.3099735177606096e-3,45691
2011,"rural",52865,9.631575402438202e-3,14847
2011,"rural",85221,9.863013698630137e-4,36500
2011,"small/mid",35189,7.906110544994554e-4,113836
2011,"small/mid",36206,2.3856590314625895e-3,547857
2011,"small/mid",36544,2.9903044806538575e-3,478881
2011,"small/mid",34725,3.6091707207363995e-3,373493
2011,"small/mid",32249,4.2254172697183635e-3,1664451
2011,"small/mid",35965,4.664039703326176e-3,254286
2011,"small/mid",37097,5.132309062097547e-3,943435
2011,"small/mid",35278,5.678500708593278e-3,717619
2011,"small/mid",36365,6.401860921795487e-3,1214022
2011,"small/mid",35203,8.844729568362138e-3,1407731
2011,"small/mid",35690,1.7473760524624737e-2,121382
2011,"small/mid",40324,1.8383945329419125e-3,103895
2011,"small/mid",39782,2.3483812129502964e-3,526320
2011,"small/mid",39299,2.9348597772714717e-3,1009929
2011,"small/mid",40015,3.590358657581921e-3,898796
2011,"small/mid",39281,4.296226410065749e-3,375213
2011,"small/mid",38921,4.625171097519173e-3,857698
2011,"small/mid",39370,4.994392841764575e-3,422674
2011,"small/mid",40229,5.680998630919621e-3,1240979
2011,"small/mid",39915,6.726473249632395e-3,1414560
2011,"small/mid",39769,9.441721815640444e-3,1164724
2011,"small/mid",41079,1.7882700470870424e-3,327691
2011,"small/mid",41057,2.4492364460685285e-3,279679
2011,"small/mid",41393,3.018567034969814e-3,790110
2011,"small/mid",41378,3.454286350221277e-3,345947
2011,"small/mid",41111,4.340242928704931e-3,224181
2011,"small/mid",41359,4.668292520268553e-3,869697
2011,"small/mid",41053,5.069894626140941e-3,1395887
2011,"small/mid",41574,5.518171993575467e-3,837415
2011,"small/mid",41262,6.899030793192097e-3,1705312
2011,"small/mid",41311,9.532390827146565e-3,1139798
2011,"small/mid",43122,1.8285169137814525e-3,150942
2011,"small/mid",43099,2.562482265429294e-3,574443
2011,"small/mid",42624,2.950111227166538e-3,376257
2011,"small/mid",42872,3.5734590449140735e-3,819654
2011,"small/mid",42265,4.347168369174914e-3,502396
2011,"small/mid",42874,4.65351995110972e-3,1677225
2011,"small/mid",43001,5.09626181912868e-3,1228940
2011,"small/mid",43336,5.377985439003334e-3,494609
2011,"small/mid",43130,6.500618746350304e-3,661014
2011,"small/mid",43043,9.432239005698203e-3,1461689
2011,"small/mid",44499,1.8207480592801694e-3,495950
2011,"small/mid",44546,2.644549357795924e-3,163733
2011,"small/mid",44268,3.1099300537268475e-3,276212
2011,"small/mid",44585,3.738897455999035e-3,348231
2011,"small/mid",44433,4.196945381106082e-3,665484
2011,"small/mid",44598,4.687284107005928e-3,948097
2011,"small/mid",44937,5.110342275453323e-3,1361944
2011,"small/mid",44149,5.385277763962203e-3,1668809
2011,"small/mid",44247,6.270942975513402e-3,805461
2011,"small/mid",44468,1.0037869995158478e-2,1206232
2011,"small/mid",46766,1.8014384161015094e-3,585088
2011,"small/mid",46825,2.1578691999284967e-3,313272
2011,"small/mid",46714,2.907896751799357e-3,587710
2011,"small/mid",47051,3.5034997370284805e-3,1195947
2011,"small/mid",46064,4.287105211798479e-3,917169
2011,"small/mid",46698,4.628960049436932e-3,1216904
2011,"small/mid",46500,5.06361191086089e-3,655066
2011,"small/mid",46629,5.659628069690519e-3,1201139
2011,"small/mid",46015,6.912322878773869e-3,443411
2011,"small/mid",46339,8.738198250879927e-3,810579
2011,"small/mid",49352,1.713841168453624e-3,683844
2011,"small/mid",49169,2.525159914569979e-3,1499707
2011,"small/mid",49215,2.998452770542532e-3,718704
2011,"small/mid",48794,3.652355668916425e-3,547318
2011,"small/mid",49917,4.255771761295087e-3,1645295
2011,"small/mid",49055,4.670365983563007e-3,1157511
2011,"small/mid",49827,5.05254462851636e-3,435820
2011,"small/mid",49501,5.257623554153523e-3,1902
2011,"small/mid",49090,6.467957513233216e-3,825763
2011,"small/mid",49013,8.196473046930516e-3,429209
2011,"small/mid",52279,1.6649300469814335e-3,539362
2011,"small/mid",51707,2.408787866443983e-3,736470
2011,"small/mid",52709,3.012278559745675e-3,1085225
2011,"small/mid",51728,3.4049592979290442e-3,1225859
2011,"small/mid",52341,4.1527958592542874e-3,1775912
2011,"small/mid",52108,4.557134559159683e-3,824641
2011,"small/mid",52219,5.002994561554653e-3,746353
2011,"small/mid",51200,5.7589592098588605e-3,569721
2011,"small/mid",52799,6.2518095571550735e-3,297034
2011,"small/mid",51668,7.95582911743982e-3,268231
2011,"small/mid",56172,1.2996646788257884e-3,1821239
2011,"small/mid",55474,2.4206594607136104e-3,1094743
2011,"small/mid",56000,2.8841509071338236e-3,1550543
2011,"small/mid",55653,3.527554799847101e-3,606936
2011,"small/mid",55320,4.013857587215258e-3,536890
2011,"small/mid",56012,4.770321379021989e-3,157851
2011,"small/mid",54641,5.078491758957055e-3,760462
2011,"small/mid",55744,5.423486154947451e-3,768325
2011,"small/mid",56283,6.354544031061254e-3,657797
2011,"small/mid",55121,1.1460211176925058e-2,7766
2011,"small/mid",63843,1.5867334221240281e-3,2852401
2011,"small/mid",66627,2.3436857037219317e-3,2442307
2011,"small/mid",61112,3.1544802125481677e-3,705346
2011,"small/mid",63679,3.409712917811397e-3,1521829
2011,"small/mid",66242,4.760919064375905e-3,14493
2011,"small/mid",58791,5.6123200141338595e-3,169805
2011,"small/mid",59890,6.167555430816728e-3,142520
2011,"small/mid",80943,2.808138875231648e-3,105764
2011,"suburban",41934,1.4231774615161197e-3,68860
2011,"suburban",46630,1.7966007000169801e-3,365134
2011,"suburban",47738,2.0494554529730926e-3,253238
2011,"suburban",42088,2.415735975111468e-3,139502
2011,"suburban",46856,2.926068304640927e-3,897450
2011,"suburban",44345,3.3965885156856225e-3,577344
2011,"suburban",43157,4.148269842899682e-3,584340
2011,"suburban",41027,4.594387554504846e-3,1576924
2011,"suburban",41869,6.6662156504585166e-3,2039838
2011,"suburban",46358,2.7468123861566485e-2,13725
2011,"suburban",50232,1.6101963986029845e-3,88188
2011,"suburban",50051,2.0137408197109688e-3,59094
2011,"suburban",49778,2.387670935532885e-3,110568
2011,"suburban",49725,2.8716861902619113e-3,413346
2011,"suburban",49141,3.383346616306871e-3,2164425
2011,"suburban",50264,3.929418891298112e-3,498547
2011,"suburban",48560,4.533150462062454e-3,2709374
2011,"suburban",50056,8.330193905817174e-3,451250
2011,"suburban",53047,9.836710603974032e-4,15249
2011,"suburban",53307,1.65336810019265e-3,549182
2011,"suburban",51169,2.0418580908626847e-3,995172
2011,"suburban",52441,2.514383779404274e-3,585034
2011,"suburban",51880,2.813631381855186e-3,739969
2011,"suburban",53275,3.6928862493497486e-3,369088
2011,"suburban",52017,3.922073956324426e-3,923491
2011,"suburban",52499,4.614007511604229e-3,325097
2011,"suburban",51409,5.404689221756074e-3,3192598
2011,"suburban",54468,9.014531424656546e-4,27733
2011,"suburban",56101,1.5349577114398306e-3,841717
2011,"suburban",54888,1.7546337541557114e-3,184084
2011,"suburban",55665,2.0697811945594325e-3,23674
2011,"suburban",54844,2.389253913792385e-3,215967
2011,"suburban",56558,2.9401151990591633e-3,1421713
2011,"suburban",54971,3.2481940379502543e-3,1536854
2011,"suburban",55247,3.8765616140766647e-3,941814
2011,"suburban",55533,4.527524310301657e-3,974484
2011,"suburban",54715,7.276052094550121e-3,363109
2011,"suburban",57860,1.0831087863898135e-3,37854
2011,"suburban",58667,1.2780160121675574e-3,94678
2011,"suburban",60062,2.298862348483241e-3,1366763
2011,"suburban",59520,3.02891629317998e-3,836933
2011,"suburban",61886,3.599319018905383e-3,1311637
2011,"suburban",59049,4.0348930169818685e-3,2287793
2011,"suburban",58988,4.390696813418525e-3,345731
2011,"suburban",58096,5.539870757262062e-3,956340
2011,"suburban",64274,9.960457482648185e-4,601378
2011,"suburban",62530,1.5697124678022629e-3,214689
2011,"suburban",63846,1.7485663729555068e-3,861277
2011,"suburban",64259,1.8517109966978695e-3,762538
2011,"suburban",65784,2.6158073834407387e-3,824602
2011,"suburban",64124,2.83903771911627e-3,1209917
2011,"suburban",64161,3.411916087824816e-3,171751
2011,"suburban",63148,4.108358132000936e-3,1342142
2011,"suburban",62603,4.601642511504106e-3,505689
2011,"suburban",63716,6.621940220573111e-3,126398
2011,"suburban",70138,1.0036307819464533e-3,880802
2011,"suburban",68925,1.4753618012920003e-3,873684
2011,"suburban",70245,1.7801429735882998e-3,213466
2011,"suburban",70566,1.9477084368637887e-3,1372382
2011,"suburban",70560,2.322865657582625e-3,1341877
2011,"suburban",70196,2.8952228184936668e-3,1566028
2011,"suburban",67074,3.162151479217976e-3,361779
2011,"suburban",70276,3.748314079634082e-3,426325
2011,"suburban",69378,5.303992100437297e-3,35445
2011,"suburban",75285,5.757188866274049e-5,295283
2011,"suburban",74122,1.4998170157889234e-3,918112
2011,"suburban",75131,1.7322504337088328e-3,2708038
2011,"suburban",73625,1.9513332167861277e-3,1201230
2011,"suburban",76022,2.0938608630583443e-3,887356
2011,"suburban",75158,3.0538183187265996e-3,47809
2011,"suburban",74476,3.4224798952683746e-3,106940
2011,"suburban",78566,9.146815252912679e-4,3552056
2011,"suburban",80186,1.3309202207618127e-3,737084
2011,"suburban",82553,1.7165071770334928e-3,167200
2011,"suburban",81140,2.0099005733785298e-3,1544355
2011,"suburban",79259,2.239590151464225e-3,1130564
2011,"suburban",77095,3.6497243336704403e-3,245224
2011,"suburban",88744,8.75371792855093e-4,832789
2011,"suburban",92471,1.3221460318877584e-3,3494319
2011,"suburban",84111,1.7083437821468544e-3,1678819
2011,"suburban",83513,1.91480179496956e-3,716001
2011,"suburban",86980,2.0957536718518013e-3,175116
2011,"suburban",88406,2.7533349066675658e-3,88983
2011,"suburban",87244,4.897168313064866e-3,226049
2011,"suburban",99216,1.0366356461302862e-3,127335
2011,"urban",40476,3.355498582498281e-3,2507228
2011,"urban",38021,8.795510945868543e-3,5817172
2011,"urban",32576,1.4265808714167175e-2,319365
