state,year,medianHI,IncarcerationRate,total_pop
"WA",2004,112,1.981106117582317e-3,109030
"WA",2004,129,3.3993317936184047e-3,222985
"WA",2004,123,3.788487806987085e-3,740137
"WA",2004,129,2.5537044301446234e-3,384931
"WA",2004,130,2.8930401719292446e-3,241960
"WA",2004,131,2.4022249484549328e-3,155689
"WA",2004,135,1.9641572382457467e-3,643533
"WA",2004,139,2.1545690664716947e-3,1775297
"WA",2005,84,1.3352399986216877e-3,116084
"WA",2005,88,2.3052370256531505e-3,16918
"WA",2005,85,2.4078624078624077e-3,305250
"WA",2005,80,2.801867911941294e-3,7495
"WA",2005,89,2.95948441378973e-3,81771
"WA",2005,87,3.494090242429471e-3,23182
"WA",2005,91,3.890774320889482e-3,70423
"WA",2005,93,1.7391304347826088e-3,10350
"WA",2005,100,2.6401564537157757e-3,61360
"WA",2005,93,2.7787906602456903e-3,79531
"WA",2005,97,3.7383449459612783e-3,68747
"WA",2005,98,6.425201221204551e-3,72060
"WA",2005,104,1.1722215181852744e-3,63128
"WA",2005,102,1.9935972060535507e-3,68720
"WA",2005,107,2.3599913817724484e-3,199577
"WA",2005,100,2.878945779097673e-3,440439
"WA",2005,103,4.962631974376211e-3,151734
"WA",2005,115,1.1212212687049896e-3,92756
"WA",2005,116,2.358085704218353e-3,110683
"WA",2005,120,3.3036300286755087e-3,227023
"WA",2005,120,3.73990173067361e-3,748148
"WA",2005,124,2.681144848850459e-3,552003
"WA",2005,128,2.944046437537009e-3,239806
"WA",2005,132,1.9577032262399425e-3,654849
"WA",2005,141,2.0893816410697454e-3,1795268
"WA",2006,87,1.1238939861454523e-3,97874
"WA",2006,88,2.0003530034712006e-3,16997
"WA",2006,88,2.1582364125314747e-3,58381
"WA",2006,90,2.3642460619381746e-3,354870
"WA",2006,77,2.7770431102882836e-3,7562
"WA",2006,89,3.454313159513557e-3,21133
"WA",2006,84,3.8450717434117977e-3,21326
"WA",2006,97,1.631791130735266e-3,10418
"WA",2006,97,2.1538726630481605e-3,69642
"WA",2006,100,2.574728859888899e-3,56705
"WA",2006,94,3.859324127091052e-3,71256
"WA",2006,98,6.205843039908345e-3,73318
"WA",2006,106,1.2037594333070974e-3,64797
"WA",2006,105,2.281316494288769e-3,188926
"WA",2006,104,2.554772780057289e-3,64585
"WA",2006,100,2.907152130533589e-3,447517
"WA",2006,108,3.544727218262834e-3,80119
"WA",2006,106,5.268082597382622e-3,156034
"WA",2006,119,8.791814079613584e-4,94406
"WA",2006,118,2.6085199404816575e-3,272185
"WA",2006,125,3.1028673588668087e-3,232688
"WA",2006,130,2.905482057016005e-3,245054
"WA",2006,127,3.6926518978056297e-3,763408
"WA",2006,131,2.569094195141624e-3,401698
"WA",2006,141,1.8428342671751856e-3,670706
"WA",2006,149,2.0697028525475227e-3,1822967
"WA",2007,91,1.2418838838568593e-3,148162
"WA",2007,96,2.2112775153281736e-3,19898
"WA",2007,90,2.3544734996493338e-3,139734
"WA",2007,95,2.716426990215793e-3,236708
"WA",2007,85,3.5956105533504553e-3,21415
"WA",2007,94,3.898255530650034e-3,71827
"WA",2007,100,1.488253428298076e-3,65849
"WA",2007,96,2.023195509075884e-3,70186
"WA",2007,100,2.251935256861365e-3,56840
"WA",2007,97,2.8317915801397016e-3,21188
"WA",2007,102,3.3326686985501465e-3,70214
"WA",2007,101,5.3799730008735015e-3,100744
"WA",2007,98,5.509975885435611e-3,74229
"WA",2007,107,2.200266489518975e-3,260423
"WA",2007,105,2.9047462457524936e-3,456150
"WA",2007,107,3.858058014827611e-3,69465
"WA",2007,120,2.6968682926225805e-3,161669
"WA",2007,117,2.9193624743569513e-3,114066
"WA",2007,129,9.653735741686355e-4,78726
"WA",2007,126,3.808493120893119e-3,772484
"WA",2007,131,2.630015771901436e-3,244105
"WA",2007,131,3.1416651245731206e-3,237772
"WA",2007,132,2.658871875152879e-3,408820
"WA",2007,148,1.9035171206891258e-3,683997
"WA",2007,152,2.1271806171691775e-3,1847986
"WA",2008,88,1.20372646587605e-3,117967
"WA",2008,92,2.1793127075819146e-3,105079
"WA",2008,81,2.410836336522928e-3,40235
"WA",2008,88,3.0745580322828594e-3,3903
"WA",2008,84,3.5130451074991804e-3,42698
"WA",2008,89,3.970733197273244e-3,72027
"WA",2008,91,5.4740383716738545e-3,74899
"WA",2008,96,1.5605554787349624e-3,50623
"WA",2008,100,2.0629627536313797e-3,141544
"WA",2008,95,2.4426415423536595e-3,57315
"WA",2008,95,2.8562684892379886e-3,235272
"WA",2008,96,3.233305721080619e-3,74846
"WA",2008,102,5.330029108646055e-3,101688
"WA",2008,107,1.4058387173965063e-3,66864
"WA",2008,104,2.323240539276491e-3,196708
"WA",2008,103,2.894456186197035e-3,462263
"WA",2008,109,3.755266532331929e-3,10918
"WA",2008,107,4.148197708455298e-3,59785
"WA",2008,120,1.288676236044657e-3,78375
"WA",2008,120,2.55743727975122e-3,166573
"WA",2008,114,3.0826885880077368e-3,115808
"WA",2008,124,3.953399541634836e-3,785400
"WA",2008,127,2.304464748574391e-3,246912
"WA",2008,126,2.769202614127268e-3,415282
"WA",2008,132,3.1637280421721262e-3,244332
"WA",2008,142,1.9895713064083777e-3,694622
"WA",2008,149,2.1274439739309447e-3,1875020
"WA",2009,86,1.2220445816564676e-3,108834
"WA",2009,93,1.9024647109782405e-3,58871
"WA",2009,91,2.132513390200357e-3,20164
"WA",2009,86,2.3054884054078254e-3,44676
"WA",2009,91,3.1677267491360744e-3,239604
"WA",2009,85,3.611553490153078e-3,114909
"WA",2009,94,5.191459981942748e-3,75316
"WA",2009,97,1.7024507942729064e-3,81647
"WA",2009,96,2.4611465845137083e-3,58103
"WA",2009,99,2.609800634296881e-3,468235
"WA",2009,99,2.753441802252816e-3,3995
"WA",2009,108,1.343521706272567e-3,83363
"WA",2009,106,2.143302362371192e-3,274343
"WA",2009,100,2.232653995878177e-3,87340
"WA",2009,107,3.013434897250241e-3,71679
"WA",2009,110,3.7874537088991135e-3,71288
"WA",2009,102,5.31696140062276e-3,102126
"WA",2009,123,1.290767815151825e-3,78248
"WA",2009,121,3.0371406264746003e-3,116557
"WA",2009,124,3.941075955167907e-3,796483
"WA",2009,128,2.4193265623356436e-3,171122
"WA",2009,125,2.739556922960051e-3,421236
"WA",2009,130,3.2528327251776456e-3,249936
"WA",2009,135,2.2467845659163987e-3,248800
"WA",2009,144,1.8434040962647706e-3,706302
"WA",2009,150,2.0303219854268697e-3,1912012
"WA",2010,86,8.57147230343012e-4,65333
"WA",2010,90,1.9068373740125306e-3,84433
"WA",2010,79,2.042950604372887e-3,41117
"WA",2010,91,2.5096112772319524e-3,18728
"WA",2010,91,3.1878371750858263e-3,4078
"WA",2010,89,3.3911256250296305e-3,358583
"WA",2010,89,5.088991081013027e-3,75457
"WA",2010,101,1.305570433851098e-3,29872
"WA",2010,93,1.9886841073329226e-3,71404
"WA",2010,95,2.2827521430524677e-3,168218
"WA",2010,99,2.764513696908771e-3,3979
"WA",2010,101,2.9117906822698166e-3,72464
"WA",2010,102,3.789376565177277e-3,60696
"WA",2010,95,5.497617373642684e-3,102408
"WA",2010,111,7.213637571661794e-4,26339
"WA",2010,110,1.7399536865268734e-3,78163
"WA",2010,107,1.9775701907314407e-3,38431
"WA",2010,111,2.3167366824927292e-3,201145
"WA",2010,104,2.5210886519178737e-3,471225
"WA",2010,106,2.8003613369467027e-3,11070
"WA",2010,121,1.4393804295213105e-3,78506
"WA",2010,122,2.8049482163406214e-3,542256
"WA",2010,126,2.1542026861832387e-3,251137
"WA",2010,132,2.5803357861746523e-3,175171
"WA",2010,125,3.95992540400922e-3,795217
"WA",2010,134,3.1316895266788234e-3,252260
"WA",2010,140,1.6921161686115956e-3,713308
"WA",2010,147,1.9339495391918627e-3,1931281
"WA",2011,77,8.735364433274076e-4,65252
"WA",2011,89,1.8543369525436135e-3,40985
"WA",2011,87,2.007999871488008e-3,62251
"WA",2011,82,2.377140639402319e-3,41226
"WA",2011,89,3.0799953296802842e-3,248377
"WA",2011,85,3.4740153044458006e-3,42602
"WA",2011,88,4.833132233689022e-3,148351
"WA",2011,100,1.237996453307458e-3,29887
"WA",2011,102,2.1131637672323475e-3,168941
"WA",2011,92,2.4047899489595603e-3,20376
"WA",2011,97,2.5749539526775207e-3,162333
"WA",2011,94,3.556550804340309e-3,60733
"WA",2011,93,5.979306908444305e-3,102353
"WA",2011,104,1.947074962386052e-3,79093
"WA",2011,109,2.297538705835649e-3,201520
"WA",2011,104,2.5066236131809903e-3,483120
"WA",2011,111,3.138066369676189e-3,116951
"WA",2011,121,2.7189135596438225e-3,426641
"WA",2011,117,3.8615427561179863e-3,795278
"WA",2011,124,1.3474005338756831e-3,78670
"WA",2011,128,2.2530577211930477e-3,251658
"WA",2011,127,3.3484348933007584e-3,252954
"WA",2011,131,2.521817975745211e-3,176460
"WA",2011,136,1.7389043504758923e-3,715393
"WA",2011,146,1.9180562595425363e-3,1937378
"WA",2012,73,7.768398156300171e-4,57927
"WA",2012,89,2.0029474267010804e-3,122819
"WA",2012,82,2.419081716580386e-3,41338
"WA",2012,93,3.260975009141177e-3,268018
"WA",2012,89,4.782945646767608e-3,172906
"WA",2012,101,1.1644616223180219e-3,40362
"WA",2012,94,2.0354128744001325e-3,60430
"WA",2012,97,2.3589910008861817e-3,80119
"WA",2012,97,2.558406925156063e-3,166119
"WA",2012,106,1.2528188423953897e-3,3991
"WA",2012,109,2.2054359453018845e-3,242129
"WA",2012,113,2.3462880519793047e-3,83110
"WA",2012,102,2.4403591025394526e-3,473291
"WA",2012,104,3.812152880475862e-3,60858
"WA",2012,102,6.061139298667527e-3,102291
"WA",2012,121,1.343455722994639e-3,78901
"WA",2012,120,2.862266129850797e-3,443355
"WA",2012,113,3.4615319192365917e-3,117578
"WA",2012,125,2.6494911646675386e-3,180412
"WA",2012,125,3.1688917854675873e-3,256241
"WA",2012,123,3.791596705645543e-3,802828
"WA",2012,127,2.281219272369715e-3,254250
"WA",2012,143,1.8189702107262442e-3,721837
"WA",2012,147,1.7913959248658227e-3,1972205
"WA",2013,90,5.585872040562024e-4,46546
"WA",2013,91,2.027195608782435e-3,64128
"WA",2013,95,2.4765517968173673e-3,18978
"WA",2013,85,3.2952583133980767e-3,63121
"WA",2013,88,3.3965296151411365e-3,246428
"WA",2013,86,4.936201918599236e-3,171792
"WA",2013,98,1.5007503751875938e-3,3998
"WA",2013,98,2.13066536973992e-3,172716
"WA",2013,97,2.569935040790884e-3,91442
"WA",2013,99,4.278398065973217e-3,62874
"WA",2013,101,1.0744745148076019e-3,29782
"WA",2013,104,1.8091015644906487e-3,39246
"WA",2013,107,2.23357138316133e-3,235945
"WA",2013,100,2.4254688959383388e-3,475372
"WA",2013,105,2.8016537917528016e-3,73528
"WA",2013,111,3.7882326960155606e-3,117733
"WA",2013,102,6.502769333687493e-3,101649
"WA",2013,112,1.2532597412461706e-3,78994
"WA",2013,111,2.3298075578957176e-3,85844
"WA",2013,112,3.7506697624575818e-3,11198
"WA",2013,121,3.7796203855336107e-3,810928
"WA",2013,125,2.494640634680439e-3,182391
"WA",2013,124,2.8813051938332587e-3,694824
"WA",2013,132,2.599230847876181e-3,254306
"WA",2013,142,1.8442698535649736e-3,731997
"WA",2013,151,1.7583281698307118e-3,2009295
"WA",2014,84,6.634137990070194e-4,46728
"WA",2014,88,1.8031346802903508e-3,43258
"WA",2014,85,2.5619128949615714e-3,12881
"WA",2014,87,3.1731909845788848e-3,33720
"WA",2014,89,3.5452515913115e-3,246809
"WA",2014,85,4.7376423318351455e-3,209809
"WA",2014,89,6.572658921374444e-3,101481
"WA",2014,97,2.1172252501004524e-3,194122
"WA",2014,100,2.428127428127428e-3,10296
"WA",2014,98,2.6145900581020015e-3,92940
"WA",2014,104,1.2656151123819346e-3,85334
"WA",2014,102,1.736111111111111e-3,4032
"WA",2014,108,2.3328111586942077e-3,206189
"WA",2014,100,2.5208661244505203e-3,478407
"WA",2014,102,3.279141045898456e-3,210116
"WA",2014,105,4.221819701825275e-3,71770
"WA",2014,119,1.2665353222628764e-3,78166
"WA",2014,110,2.413394919168591e-3,86600
"WA",2014,118,2.554506996420436e-3,184380
"WA",2014,123,2.7960488620997867e-3,261798
"WA",2014,121,3.624426854695763e-3,819164
"WA",2014,124,2.7063139777153728e-3,441560
"WA",2014,124,2.7967706410388458e-3,252434
"WA",2014,144,1.864646543351017e-3,744377
"WA",2014,152,1.6663092398337305e-3,2047039
"WI",1989,82,4.110152075626798e-4,51093
"WI",1989,88,5.397448478900883e-4,40760
"WI",1989,83,7.89531961601787e-4,103859
"WI",1989,81,9.019356927559917e-4,129721
"WI",1989,85,1.074379277372498e-3,93077
"WI",1989,82,1.4971783945640907e-3,17366
"WI",1989,98,3.9106980596036395e-4,86941
"WI",1989,98,5.515111405250386e-4,81594
"WI",1989,99,7.101679338290584e-4,71814
"WI",1989,99,8.140165904333669e-4,25798
"WI",1989,97,9.414504530730305e-4,161453
"WI",1989,94,1.0550687260045134e-3,68242
"WI",1989,104,4.8711183275827074e-4,49270
"WI",1989,107,6.462115845853682e-4,80469
"WI",1989,103,8.411880163061062e-4,46363
"WI",1989,107,8.545547769612033e-4,76063
"WI",1989,108,1.295284355393645e-3,74115
"WI",1989,104,1.3056977772294533e-3,97266
"WI",1989,110,4.253787506953306e-4,61122
"WI",1989,113,4.8549581259861634e-4,32956
"WI",1989,113,7.604449348403066e-4,67066
"WI",1989,115,2.0194562668288023e-3,138156
"WI",1989,111,2.5577692240179545e-3,957084
"WI",1989,113,4.053602937669894e-3,125814
"WI",1989,115,6.035794887944156e-4,114318
"WI",1989,116,6.729392764067489e-4,163462
"WI",1989,118,8.057322091450606e-4,139004
"WI",1989,121,8.347083373774629e-4,103030
"WI",1989,119,1.196464706892157e-3,192233
"WI",1989,123,2.9599428742542555e-3,173652
"WI",1989,129,4.3993430314406384e-4,34096
"WI",1989,127,1.0130838704114846e-3,139179
"WI",1989,124,1.3355093083890488e-3,360911
"WI",1989,158,3.7182707562136434e-4,121024
"WI",1989,145,6.635913133756462e-4,93431
"WI",1989,176,6.274782051453213e-4,299612
"WI",1995,85,6.818589628566302e-4,83595
"WI",1995,88,9.245487799975881e-4,149262
"WI",1995,84,1.1329305135951663e-3,68848
"WI",1995,83,1.2731130645650198e-3,65980
"WI",1995,87,1.7545066740057797e-3,87204
"WI",1995,85,2.243245879254852e-3,20506
"WI",1995,99,4.671088630570273e-4,149858
"WI",1995,94,9.497549019607843e-4,32640
"WI",1995,94,1.1494484663937567e-3,49589
"WI",1995,101,1.4110838552954346e-3,167956
"WI",1995,94,1.7872007050874015e-3,81692
"WI",1995,95,2.4979398434281006e-3,38832
"WI",1995,105,8.470474346563407e-4,49584
"WI",1995,106,1.079358552631579e-3,19456
"WI",1995,105,1.3571354003549432e-3,28737
"WI",1995,107,4.933097935240393e-3,954978
"WI",1995,114,9.899373379870593e-4,97986
"WI",1995,114,1.0677279235118543e-3,82418
"WI",1995,107,1.1869551681195517e-3,51392
"WI",1995,118,1.4720007983733143e-3,80163
"WI",1995,113,1.563737535793343e-3,49241
"WI",1995,107,2.0648398301813973e-3,103640
"WI",1995,118,9.132420091324201e-4,75555
"WI",1995,118,1.1004242982149848e-3,94509
"WI",1995,119,2.3312493377132563e-3,84933
"WI",1995,119,3.057113356143583e-3,148179
"WI",1995,120,5.824124247983957e-3,140622
"WI",1995,120,7.478786135481087e-4,34765
"WI",1995,122,1.0604279525520143e-3,121649
"WI",1995,123,1.1875932990545695e-3,150725
"WI",1995,121,1.5557666625363128e-3,72633
"WI",1995,126,1.1032898096141222e-3,109672
"WI",1995,129,1.8027754356707303e-3,214669
"WI",1995,125,4.350461019003506e-3,184808
"WI",1995,142,6.00864816146096e-4,93199
"WI",1995,139,1.1261783469026783e-3,150953
"WI",1995,135,2.6513912425383504e-3,406579
"WI",1995,152,7.572370881953124e-4,109609
"WI",1995,173,8.082747123678661e-4,79181
"WI",1995,177,1.0664170460840277e-3,337579
"WI",1997,87,8.053691275167785e-4,59600
"WI",1997,83,1.1085167102997712e-3,42399
"WI",1997,87,1.256867317497332e-3,126505
"WI",1997,82,1.4247328625882647e-3,80015
"WI",1997,79,1.6404720325977667e-3,75588
"WI",1997,88,2.1786921931839466e-3,101437
"WI",1997,85,2.7116017819097424e-3,20652
"WI",1997,100,7.878793367323836e-4,220846
"WI",1997,99,1.277350680070964e-3,84550
"WI",1997,96,1.44693639045022e-3,35938
"WI",1997,94,1.6753599231568248e-3,89533
"WI",1997,99,1.9087781600266342e-3,45055
"WI",1997,94,2.5671004473363157e-3,39344
"WI",1997,103,1.1622031328954018e-3,19790
"WI",1997,103,1.7816738990239051e-3,91487
"WI",1997,103,6.478375974268419e-3,945453
"WI",1997,108,1.23132732661879e-3,135626
"WI",1997,115,1.2856877766879622e-3,75446
"WI",1997,107,1.4899051325711506e-3,32888
"WI",1997,110,1.8851076495684095e-3,50395
"WI",1997,110,2.59297062674626e-3,193986
"WI",1997,116,1.3589008002415823e-3,66230
"WI",1997,116,1.6102538375019218e-3,123583
"WI",1997,117,1.9877858939049216e-3,83510
"WI",1997,116,3.3167937660261745e-3,150145
"WI",1997,121,6.764564953916401e-4,35479
"WI",1997,122,1.4864502888014457e-3,265061
"WI",1997,118,1.562532552761516e-3,95998
"WI",1997,118,1.8196743740593788e-3,73090
"WI",1997,118,7.44855796470572e-3,144726
"WI",1997,128,2.109474944881461e-3,220434
"WI",1997,124,5.497773562460817e-3,186621
"WI",1997,143,6.668376506796615e-4,58485
"WI",1997,135,1.1299144860173083e-3,38941
"WI",1997,132,1.3023099884597283e-3,155109
"WI",1997,132,3.12413351308455e-3,418356
"WI",1997,149,8.94533602579091e-4,112908
"WI",1997,170,1.242827907083545e-3,348399
"WI",1997,173,1.0660055779361636e-3,80675
"WI",1998,89,7.861046642210077e-4,26714
"WI",1998,85,1.274323394959343e-3,98876
"WI",1998,78,1.416795466254508e-3,15528
"WI",1998,86,1.621229324936497e-3,170858
"WI",1998,87,1.9078520441271902e-3,77050
"WI",1998,82,2.3024998569875863e-3,69924
"WI",1998,81,2.8202062134783296e-3,44323
"WI",1998,95,9.00468243486613e-4,33316
"WI",1998,95,1.2456120484656324e-3,70648
"WI",1998,92,1.7115012886597938e-3,49664
"WI",1998,94,1.956877535045898e-3,56212
"WI",1998,92,2.9165514293616273e-3,39773
"WI",1998,101,9.277585353785255e-4,161680
"WI",1998,104,1.2841270727485903e-3,53733
"WI",1998,102,1.368309941749091e-3,51158
"WI",1998,103,1.981060193752041e-3,91870
"WI",1998,100,2.362042996029029e-3,29212
"WI",1998,99,7.696054140833653e-3,942431
"WI",1998,105,1.0382990773296836e-3,42377
"WI",1998,112,1.362217637412051e-3,75612
"WI",1998,109,1.416003856350928e-3,33192
"WI",1998,112,1.6214515621596768e-3,82642
"WI",1998,107,2.416518813870818e-3,157251
"WI",1998,113,1.4255488363019762e-3,66641
"WI",1998,115,1.8542890610513366e-3,221109
"WI",1998,116,2.154525867946655e-3,73334
"WI",1998,115,2.7335655394382964e-3,90724
"WI",1998,113,4.176970966736725e-3,150827
"WI",1998,121,1.4827380798218125e-3,154444
"WI",1998,116,2.27439645573219e-3,84418
"WI",1998,120,6.1271571589171445e-3,187689
"WI",1998,118,8.382120874691734e-3,146383
"WI",1998,121,6.674639152320828e-4,35957
"WI",1998,128,1.552172723745062e-3,157199
"WI",1998,121,1.9022442910344459e-3,111973
"WI",1998,121,2.5317594154019114e-3,222375
"WI",1998,142,6.484545167351147e-4,60143
"WI",1998,134,1.4402304368698992e-3,39577
"WI",1998,130,3.612496668316643e-3,420208
"WI",1998,149,9.53113796540809e-4,114362
"WI",1998,166,1.3653191929320655e-3,353031
"WI",1998,167,1.1220300112203e-3,81103
"WI",1999,88,1.1504537901060974e-3,15646
"WI",1999,84,1.3348983866141913e-3,43449
"WI",1999,86,1.603774464553787e-3,107247
"WI",1999,89,1.8381129815689668e-3,120232
"WI",1999,88,2.273061974554512e-3,156177
"WI",1999,81,3.07856254810254e-3,16891
"WI",1999,84,3.4989145702975354e-3,39155
"WI",1999,75,4.3859649122807015e-3,6840
"WI",1999,94,7.912312955248888e-4,42971
"WI",1999,93,2.0880745137601764e-3,85246
"WI",1999,95,3.232062055591467e-3,40222
"WI",1999,99,1.0628068222076016e-3,39518
"WI",1999,97,1.3798037612428454e-3,19568
"WI",1999,101,1.4880066662698649e-3,117607
"WI",1999,97,1.906063439545422e-3,55612
"WI",1999,100,2.6792632901528318e-3,228421
"WI",1999,95,8.619617257947389e-3,940529
"WI",1999,107,9.310112148415145e-4,117077
"WI",1999,106,1.4259940596711548e-3,126929
"WI",1999,108,1.56237151550037e-3,121610
"WI",1999,111,1.835682282042921e-3,82803
"WI",1999,114,2.0369712530745676e-3,222389
"WI",1999,114,2.7116076830335186e-3,229753
"WI",1999,112,4.5928164655109835e-3,151541
"WI",1999,116,1.5917741221173163e-3,155801
"WI",1999,116,2.633722508824328e-3,73660
"WI",1999,117,9.142333182759015e-3,148321
"WI",1999,124,8.492918002246514e-4,36501
"WI",1999,118,2.0876454214545713e-3,112088
"WI",1999,118,3.1224285555432004e-3,224825
"WI",1999,118,6.115915715036552e-3,188361
"WI",1999,141,9.08589414933316e-4,61634
"WI",1999,128,1.8797463595578837e-3,199495
"WI",1999,126,4.1890333799569045e-3,423248
"WI",1999,146,1.162480302417098e-3,116131
"WI",1999,164,1.4029047394146367e-3,357829
"WI",1999,165,1.2841523371572537e-3,81766
"WI",2000,84,1.3903743315508022e-3,28050
"WI",2000,85,1.4993674543551938e-3,64027
"WI",2000,87,1.7299550856381492e-3,93066
"WI",2000,86,1.8485466598674146e-3,15688
"WI",2000,88,2.2504091653027824e-3,195520
"WI",2000,85,2.9715748262062534e-3,92207
"WI",2000,85,3.665300217024355e-3,20735
"WI",2000,96,1.1447562776957165e-3,27080
"WI",2000,96,1.49026854639206e-3,33551
"WI",2000,96,1.7951368111842464e-3,36766
"WI",2000,93,1.9103469723221822e-3,45018
"WI",2000,94,2.2691782158891275e-3,40984
"WI",2000,95,3.6273620744589593e-3,40801
"WI",2000,101,1.1313201636063005e-3,91928
"WI",2000,102,1.4701042238069117e-3,91150
"WI",2000,100,1.9107874567418951e-3,47101
"WI",2000,100,2.853159972380369e-3,230271
"WI",2000,96,8.715971690915534e-3,939769
"WI",2000,108,9.472099592361428e-4,118242
"WI",2000,107,1.5057248115933168e-3,130834
"WI",2000,109,1.724907063197026e-3,67250
"WI",2000,111,1.857072430611063e-3,208931
"WI",2000,113,1.76953972871301e-3,157103
"WI",2000,114,2.292294159980809e-3,150068
"WI",2000,114,2.7800072117341893e-3,85971
"WI",2000,112,4.243624724525134e-3,152464
"WI",2000,118,2.048980388330569e-3,112739
"WI",2000,116,2.933822699710775e-3,168381
"WI",2000,117,9.136345461815274e-3,150060
"WI",2000,124,1.1670828357398762e-3,36844
"WI",2000,118,3.4717027624017673e-3,227266
"WI",2000,118,6.05069241519502e-3,188904
"WI",2000,141,1.0370998915759204e-3,63639
"WI",2000,127,1.98896445528038e-3,202618
"WI",2000,125,4.240701864180781e-3,428231
"WI",2000,160,1.3815669878203963e-3,82515
"WI",2000,145,1.398696245560199e-3,117967
"WI",2000,163,1.6373571454210603e-3,362169
"WI",2001,85,1.3467189030362389e-3,49008
"WI",2001,87,1.6204303863106041e-3,92568
"WI",2001,83,1.9591947034184568e-3,44406
"WI",2001,89,2.2079608831843535e-3,130890
"WI",2001,87,2.421685805796422e-3,51204
"WI",2001,85,3.0166901662458602e-3,121988
"WI",2001,82,3.4420022618872007e-3,20337
"WI",2001,96,1.2145490187722402e-3,46931
"WI",2001,93,2.277501381978994e-3,45225
"WI",2001,94,2.42142476633251e-3,41298
"WI",2001,96,3.767307598219091e-3,40878
"WI",2001,98,7.635656050641641e-4,40599
"WI",2001,102,1.6211150231768788e-3,157916
"WI",2001,100,1.9257794201842503e-3,19213
"WI",2001,98,2.136128229165066e-3,65071
"WI",2001,100,2.6003090531251665e-3,93835
"WI",2001,100,3.1316228360850347e-3,137309
"WI",2001,96,9.28771804685379e-3,939305
"WI",2001,107,8.135822178558271e-4,65144
"WI",2001,108,1.5095375325922876e-3,109305
"WI",2001,108,1.8846845096420072e-3,205870
"WI",2001,111,4.034627286615222e-3,153174
"WI",2001,112,1.2806620037434735e-3,20302
"WI",2001,113,1.995629290778647e-3,284622
"WI",2001,115,2.2992969260954873e-3,97856
"WI",2001,114,2.7158335244210044e-3,139552
"WI",2001,118,2.3623510258973836e-3,113023
"WI",2001,117,2.9965099472379227e-3,170198
"WI",2001,117,9.094378857872364e-3,151962
"WI",2001,126,9.94516718632405e-4,37204
"WI",2001,120,3.610486107477369e-3,229332
"WI",2001,119,5.638809396605077e-3,189047
"WI",2001,144,1.0957069592610065e-3,65711
"WI",2001,138,1.8355184743742551e-3,41950
"WI",2001,127,2.296519795267703e-3,163726
"WI",2001,126,4.013847197782608e-3,434745
"WI",2001,154,1.363717216435757e-3,202388
"WI",2001,165,1.7397774397916643e-3,365564
"WI",2002,87,1.4342509184238337e-3,39742
"WI",2002,85,1.6290624745458988e-3,49108
"WI",2002,89,1.9781814776664484e-3,170864
"WI",2002,88,2.1753084658726195e-3,56084
"WI",2002,89,2.5018637621460433e-3,79141
"WI",2002,87,3.012531213488809e-3,87302
"WI",2002,84,3.596073476528331e-3,20578
"WI",2002,81,4.048992813037756e-3,9879
"WI",2002,93,2.0652532132264087e-3,45515
"WI",2002,96,1.0272799908686223e-3,43805
"WI",2002,95,2.3791785825863355e-3,41611
"WI",2002,96,3.4410386567746976e-3,40976
"WI",2002,95,9.631283156745623e-3,939854
"WI",2002,100,1.203967359107153e-3,104654
"WI",2002,103,1.6830217137391592e-3,108733
"WI",2002,99,1.9939982626549792e-3,50652
"WI",2002,100,2.1279908652099447e-3,19267
"WI",2002,101,2.477963821728203e-3,28249
"WI",2002,101,2.949129662827639e-3,232611
"WI",2002,108,1.1545089516888938e-3,117799
"WI",2002,111,1.8494442511581915e-3,54611
"WI",2002,108,2.1522263909490155e-3,206298
"WI",2002,111,3.6777149998698153e-3,153628
"WI",2002,114,1.0861537124733892e-3,23017
"WI",2002,114,2.167984214561313e-3,159134
"WI",2002,115,2.4593929893786653e-3,185005
"WI",2002,115,3.4602076124567475e-3,95370
"WI",2002,117,2.080706179066835e-3,126880
"WI",2002,119,2.5253640144457887e-3,113251
"WI",2002,118,2.9419855728084116e-3,130864
"WI",2002,119,9.252460933692863e-3,153905
"WI",2002,121,3.6795631111935503e-3,231821
"WI",2002,120,5.262520215136462e-3,189833
"WI",2002,140,1.190757454047158e-3,105815
"WI",2002,142,2.16534979613462e-3,43411
"WI",2002,128,2.5402816083611554e-3,165336
"WI",2002,127,3.896989060805257e-3,441623
"WI",2002,164,1.4831648824831052e-3,83605
"WI",2002,149,1.5653340621661243e-3,120741
"WI",2002,166,1.7159796892860714e-3,370051
"WI",2003,86,1.5326821938392186e-3,33275
"WI",2003,86,1.7729690412328955e-3,21997
"WI",2003,90,1.963526567811131e-3,215938
"WI",2003,86,2.2485384500074953e-3,33355
"WI",2003,89,2.613949822671746e-3,76130
"WI",2003,87,2.962962962962963e-3,57375
"WI",2003,90,3.4111093169707733e-3,49544
"WI",2003,81,4.147343814802247e-3,26523
"WI",2003,94,2.061358303545975e-3,45601
"WI",2003,97,1.0578922409075985e-3,27413
"WI",2003,97,1.7057141423769628e-3,19933
"WI",2003,97,2.469313387034906e-3,41712
"WI",2003,96,3.2616897500182557e-3,41083
"WI",2003,95,1.0070110791441949e-2,939513
"WI",2003,103,1.339046598821639e-3,130690
"WI",2003,102,1.9439083827527434e-3,70991
"WI",2003,100,2.1760739327834943e-3,37223
"WI",2003,99,2.7285897129354845e-3,142198
