state,year,medianHI,IncarcerationRate,total_pop
"ND",1995,27215,8.770572150853841e-4,19383
"ND",1995,23659,1.453840562151684e-3,12381
"ND",1995,29431,1.0153739562553008e-3,83713
"ND",1997,22759,0.0,796
"ND",1997,32029,6.572575065725751e-4,28908
"ND",1997,29548,6.895645892165233e-4,30454
"ND",1997,32213,9.629052226145169e-4,21809
"ND",1997,35980,9.21257769948774e-4,98778
"ND",1997,21224,3.9550257076671e-4,17699
"ND",1997,39540,1.6667952774133807e-3,194385
"ND",1997,30432,2.139495079161318e-3,16359
"ND",1997,26842,5.339028296849973e-4,16857
"ND",1997,33036,9.941835615929237e-4,107626
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,0,NaN,0
"ND",1998,30117,1.1498492178855793e-3,46093
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,0,NaN,0
"ND",1999,36535,1.6561441634062241e-3,456482
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,0,NaN,0
"ND",2000,32528,1.259644150527476e-3,25404
"ND",2001,0,NaN,0
"ND",2001,0,NaN,0
"ND",2001,0,NaN,0
"ND",2001,31684,0.0,2645
"ND",2001,35141,1.532380376101153e-3,127253
"ND",2001,24619,7.566340593417283e-4,18503
"ND",2001,40167,2.170011973541244e-3,324883
"ND",2001,30680,6.730041221502482e-4,11887
"ND",2001,28263,1.0576844845822146e-3,12291
"ND",2001,33354,1.9493629760274768e-3,43091
"ND",2002,0,NaN,0
"ND",2002,0,NaN,0
"ND",2002,0,NaN,0
"ND",2002,35412,1.437862825198882e-3,74416
"ND",2002,38313,1.645674284934454e-3,124569
"ND",2002,26080,8.988571673158413e-4,23363
"ND",2002,42699,2.4798571449088725e-3,208883
"ND",2002,33975,2.401427133839539e-3,43724
"ND",2002,29095,9.181439367186949e-4,14159
"ND",2002,36456,1.5413657539703157e-3,57741
"ND",2003,31626,2.289012738853503e-3,10048
"ND",2003,38362,1.2189497265599261e-3,60708
"ND",2003,36326,2.7472993369172588e-3,58967
"ND",2003,38868,1.7235700955099353e-3,91090
"ND",2003,43451,2.536176694592536e-3,131300
"ND",2003,28231,1.626709012742554e-3,25819
"ND",2003,46315,2.9818109531855683e-3,80488
"ND",2003,37075,1.7476847681164643e-3,55502
"ND",2003,34001,1.088929219600726e-3,5510
"ND",2003,40970,2.5399849188395443e-3,25197
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,0,NaN,0
"ND",2004,29311,1.2354777180509798e-3,46136
"ND",2004,41626,2.323020942326613e-3,512264
"ND",2005,0,NaN,0
"ND",2005,0,NaN,0
"ND",2005,0,NaN,0
"ND",2005,0,NaN,0
"ND",2005,41354,1.924310455420141e-3,155900
"ND",2005,25720,0.0,4084
"ND",2005,45308,2.734923504740228e-3,217922
"ND",2005,36702,1.6153697042796528e-3,46429
"ND",2005,30715,1.3146493770354655e-3,33469
"ND",2005,39308,2.8083397024581858e-3,112522
"ND",2006,32781,1.0163209182758415e-3,16727
"ND",2006,40988,1.6915362774119497e-3,16553
"ND",2006,39037,3.863736911959888e-3,33905
"ND",2006,41498,1.5106488360574542e-3,40380
"ND",2006,46353,1.9783423573511037e-3,144060
"ND",2006,30023,1.2809564474807857e-3,21078
"ND",2006,49925,4.249308597134684e-3,84249
"ND",2006,40216,1.844195501878506e-3,116582
"ND",2006,37229,1.2683457148034065e-3,22076
"ND",2006,43127,2.2516082916368835e-3,83940
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,0,NaN,0
"ND",2007,44394,2.4534790224851393e-3,557168
"ND",2008,34548,1.0004617515776513e-3,12994
"ND",2008,44705,1.1983223487118035e-3,6676
"ND",2008,41145,1.8832391713747645e-3,9558
"ND",2008,45515,1.9444416313055103e-3,98743
"ND",2008,50427,3.2283221792988375e-3,55137
"ND",2008,31712,1.0956331194240101e-3,19167
"ND",2008,54949,4.35767422073517e-3,86973
"ND",2008,43654,3.650772450024487e-3,22461
"ND",2008,38101,2.1875e-3,3200
"ND",2008,47236,1.8667543979624653e-3,270523
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,0,NaN,0
"ND",2009,47783,2.475788748762536e-3,580825
"ND",2010,0,NaN,0
"ND",2010,0,NaN,0
"ND",2010,0,NaN,0
"ND",2010,45276,2.729886664951164e-3,89381
"ND",2010,50726,1.9351259185081938e-3,221691
"ND",2010,30947,4.422332780541736e-4,18090
"ND",2010,56417,4.3966432119574425e-3,112131
"ND",2010,42527,2.422072451558551e-3,9496
"ND",2010,38199,1.494954528466426e-3,8027
"ND",2010,47279,1.8993276219937331e-3,124781
"ND",2011,0,NaN,0
"ND",2011,46712,4.254941937771474e-3,22562
"ND",2011,43836,2.126754572522331e-3,2351
"ND",2011,47648,2.1920210434020165e-3,20529
"ND",2011,52942,1.590466080536764e-3,270361
"ND",2011,32395,6.059938298810048e-4,18152
"ND",2011,59842,3.974611572050913e-3,146681
"ND",2011,45532,2.1335486103102293e-3,69368
"ND",2011,39531,1.9030357951971002e-3,11035
"ND",2011,49932,1.9249278152069298e-3,30131
"ND",2012,0,NaN,0
"ND",2012,0,NaN,0
"ND",2012,0,NaN,0
"ND",2012,0,NaN,0
"ND",2012,62959,4.3428166267836564e-3,124113
"ND",2012,35419,6.372978570859556e-4,25106
"ND",2012,79265,2.8284484525517525e-3,24395
"ND",2012,51634,1.8030753252747888e-3,207978
"ND",2012,45067,2.096472684707979e-3,114478
"ND",2012,56018,2.271342307905379e-3,108306
"ND",2013,0,NaN,0
"ND",2013,0,NaN,0
"ND",2013,0,NaN,0
"ND",2013,0,NaN,0
"ND",2013,65327,4.219830899308224e-3,130100
"ND",2013,35496,7.91765637371338e-4,21471
"ND",2013,84237,2.0573822616242097e-3,26733
"ND",2013,53947,1.6784413532844793e-3,273468
"ND",2013,48927,2.6784342137039234e-3,136647
"ND",2013,59997,2.3801516053087728e-3,38653
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,0,NaN,0
"ND",2014,58535,2.7383646591517727e-3,646006
"NE",1989,20562,4.7718461079630185e-4,16765
"NE",1989,26019,6.396361181194698e-4,112564
"NE",1989,23666,1.0460443008937256e-3,54491
"NE",1989,26617,1.4070956103427541e-3,83150
"NE",1989,29492,2.0242489616093128e-3,713845
"NE",1989,18924,1.2789706224323697e-3,25802
"NE",1989,35475,9.717787517601094e-4,100846
"NE",1989,25217,2.2580645161290325e-3,31000
"NE",1989,22093,2.5213157033700945e-3,51957
"NE",1989,27448,1.5569368173314827e-3,82855
"NE",1995,21032,0.0,4534
"NE",1995,29016,1.4156535895666332e-3,56511
"NE",1995,25886,7.582650894752805e-4,32970
"NE",1995,29836,1.382943694435298e-3,60740
"NE",1995,33858,1.6496752201910249e-3,320063
"NE",1995,17186,5.1735015772870666e-2,1585
"NE",1995,39179,2.2467372127640793e-3,826977
"NE",1995,27653,1.5352448349977338e-3,68393
"NE",1995,24371,1.227434661557345e-3,33403
"NE",1995,31015,1.3342102790566569e-3,53215
"NE",1997,0,NaN,0
"NE",1997,0,NaN,0
"NE",1997,0,NaN,0
"NE",1997,0,NaN,0
"NE",1997,39430,1.985819956416316e-3,325810
"NE",1997,20303,2.62451535937966e-2,3353
"NE",1997,43783,2.629900397428978e-3,611430
"NE",1997,31297,1.648031236530514e-3,197205
"NE",1997,27418,1.4620773682607372e-3,65660
"NE",1997,35916,1.6519039617213978e-3,351110
"NE",1998,20610,0.0,1598
"NE",1998,32109,1.9650150265854973e-3,77862
"NE",1998,29049,1.2162807871074236e-3,46042
"NE",1998,34005,1.9124572685329062e-3,83662
"NE",1998,40686,2.086116846835904e-3,329320
"NE",1998,17338,5.7209573847051956e-2,1713
"NE",1998,45572,2.852489695745225e-3,617706
"NE",1998,30598,2.1271148051129536e-3,50773
"NE",1998,26557,1.8830448577398303e-3,38767
"NE",1998,36973,1.963394237548571e-3,316289
"NE",1999,28887,1.736732793812218e-3,55852
"NE",1999,36962,1.7082354656764455e-3,192011
"NE",1999,34231,1.8985221308118975e-3,80589
"NE",1999,37769,2.428676371377599e-3,66703
"NE",1999,43474,3.077260579952934e-3,501420
"NE",1999,25236,2.2087568412822518e-2,5116
"NE",1999,53069,1.1880139412720338e-3,139729
"NE",1999,35697,2.3841454328714052e-3,107376
"NE",1999,31561,2.0853252447990507e-3,121324
"NE",1999,40659,1.958943293582589e-3,320581
"NE",2000,0,NaN,0
"NE",2000,0,NaN,0
"NE",2000,0,NaN,0
"NE",2000,0,NaN,0
"NE",2000,43055,2.167464413985703e-3,287894
"NE",2000,30736,3.0415876393579126e-3,86468
"NE",2000,49466,2.6347559642446346e-3,631178
"NE",2000,38014,2.264856925369614e-3,373092
"NE",2000,33718,2.030909832219154e-3,129991
"NE",2000,41834,3.0125018828136767e-3,53112
"NE",2001,0,NaN,0
"NE",2001,0,NaN,0
"NE",2001,0,NaN,0
"NE",2001,0,NaN,0
"NE",2001,42655,2.242883669544036e-3,300506
"NE",2001,28563,5.571888562228755e-3,35715
"NE",2001,48923,2.6341315122672803e-3,638161
"NE",2001,37511,2.347913042287092e-3,365005
"NE",2001,33307,2.198521844887267e-3,149646
"NE",2001,41098,2.932754479955662e-3,43304
"NE",2002,28992,6.5293256782618485e-3,35532
"NE",2002,38267,2.2955427009442044e-3,207794
"NE",2002,35139,1.818430173988765e-3,117134
"NE",2002,39132,1.4792236317181407e-3,22309
"NE",2002,42889,2.4061534415883244e-3,304220
"NE",2002,25685,8.062348830959419e-4,7442
"NE",2002,49351,2.6316278896762074e-3,645228
"NE",2002,37451,2.6559660562604326e-3,121613
"NE",2002,32023,2.257250345254536e-3,104995
"NE",2002,40966,2.6812776871065515e-3,42890
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,0,NaN,0
"NE",2003,43606,2.4996619157858467e-3,1619419
"NE",2004,33268,2.1644573322286663e-3,96560
"NE",2004,41737,2.1848533202405793e-3,40735
"NE",2004,39069,2.019430546476029e-3,154499
"NE",2004,42628,1.6591184251827271e-3,22301
"NE",2004,46986,2.9077021968465233e-3,793410
"NE",2004,29473,2.941766397004747e-3,14957
"NE",2004,58969,1.4474978177036718e-3,181002
"NE",2004,40596,2.625551365786815e-3,199958
"NE",2004,36307,2.843529700498464e-3,118163
"NE",2004,43252,1.8592210842194533e-3,30658
"NE",2005,32346,2.11466629775292e-3,50599
"NE",2005,41750,2.8203997307272685e-3,86158
"NE",2005,39052,2.4415673542648245e-3,151542
"NE",2005,42254,2.019067282001457e-3,65872
"NE",2005,46478,3.0598322943015915e-3,803312
"NE",2005,27654,0.0,9222
"NE",2005,59287,1.5059102930857667e-3,185270
"NE",2005,40880,2.4190761433014627e-3,121534
"NE",2005,34633,3.337992422849156e-3,108748
"NE",2005,44099,2.587822014051522e-3,85400
"NE",2006,33509,2.1668303480958393e-3,64149
"NE",2006,41745,2.0941864691323836e-3,57779
"NE",2006,37686,2.2072750592832323e-3,67051
"NE",2006,42613,2.785131681638025e-3,130694
"NE",2006,48903,2.987797671807599e-3,812304
"NE",2006,28418,0.0,5157
"NE",2006,60499,1.473337346725389e-3,189366
"NE",2006,40689,2.1251425915754783e-3,236690
"NE",2006,35979,4.879497623896809e-3,70704
"NE",2006,44915,2.098506357239847e-3,40505
"NE",2007,36697,4.304106040984231e-3,78762
"NE",2007,44945,2.01642173863948e-3,61991
"NE",2007,41786,2.048046704881178e-3,169918
"NE",2007,45568,1.2304966284392381e-3,20317
"NE",2007,50383,3.0307989640814092e-3,800449
"NE",2007,33478,1.7050492190874577e-3,43987
"NE",2007,61871,1.6343226433067483e-3,214156
"NE",2007,43515,3.4176759803333733e-3,116746
"NE",2007,39650,1.2935883014623172e-3,71120
"NE",2007,47599,2.716884900201069e-3,101955
"NE",2008,36474,5.342590540906517e-3,40617
"NE",2008,46182,3.2395738298102647e-3,129338
"NE",2008,42569,1.9087640382936537e-3,135166
"NE",2008,46969,2.4572079843575186e-3,95637
"NE",2008,52389,3.080413483492452e-3,830408
"NE",2008,32538,7.47291069871715e-4,8029
"NE",2008,64373,1.508691374221056e-3,198185
"NE",2008,44329,2.095090940041116e-3,76369
"NE",2008,39998,1.5157384172322617e-3,59377
"NE",2008,48354,2.4411288116332414e-3,95038
"NE",2009,36544,3.429204817051346e-3,86609
"NE",2009,46223,1.9811154958380597e-3,62591
"NE",2009,42540,1.6818718823838278e-3,121888
"NE",2009,47166,2.5876814666452243e-3,68401
"NE",2009,50302,3.0572263064961246e-3,571433
"NE",2009,30895,3.458447767266809e-3,9831
"NE",2009,65533,1.5442443381845446e-3,201393
"NE",2009,44921,2.726840752500054e-3,185196
"NE",2009,39977,2.2090957114728905e-3,62469
"NE",2009,47978,2.985946577521015e-3,308110
"NE",2010,37127,1.966248910014191e-3,58487
"NE",2010,48665,0.0,5406
"NE",2010,44439,2.106997216410309e-3,271951
"NE",2010,49250,2.2619252133081373e-3,34926
"NE",2010,56748,1.9336440147457745e-3,71885
"NE",2010,34192,1.0890974394624027e-2,8631
"NE",2010,69055,1.4798351519483565e-3,179074
"NE",2010,46844,3.5407333417813987e-3,134153
"NE",2010,40901,2.424507658643326e-3,114250
"NE",2010,50313,3.10386163198904e-3,840888
"NE",2011,41691,1.7926189955080303e-3,95949
"NE",2011,50400,2.987566451386143e-3,68283
"NE",2011,46589,2.353690231402716e-3,191614
"NE",2011,51211,2.2565954129569604e-3,48746
"NE",2011,58573,1.9157620012771747e-3,72034
"NE",2011,38184,3.3156751400586913e-3,26239
"NE",2011,66094,1.6553992122966164e-3,180017
"NE",2011,48978,3.0895843475564817e-3,367687
"NE",2011,44645,3.3534258850874063e-3,142839
"NE",2011,51792,3.2449942542418318e-3,533437
"NE",2012,0,NaN,0
"NE",2012,0,NaN,0
"NE",2012,0,NaN,0
"NE",2012,0,NaN,0
"NE",2012,58370,2.028415852295265e-3,110924
"NE",2012,40174,2.0445898374995557e-3,56246
"NE",2012,67641,1.378035643001274e-3,182869
"NE",2012,50865,3.112814344457188e-3,893725
"NE",2012,46276,2.721627628817739e-3,418867
"NE",2012,52409,2.697144900756989e-3,67108
"NE",2013,0,NaN,0
"NE",2013,0,NaN,0
"NE",2013,0,NaN,0
"NE",2013,0,NaN,0
"NE",2013,58656,2.32306941094654e-3,67583
"NE",2013,40013,2.5759340560881643e-3,44644
"NE",2013,67112,1.3118698170486245e-3,211149
"NE",2013,49229,2.6928577210544777e-3,185305
"NE",2013,44796,2.6e-3,220000
"NE",2013,52181,3.135656816087696e-3,1052730
"NE",2014,0,NaN,0
"NE",2014,0,NaN,0
"NE",2014,0,NaN,0
"NE",2014,0,NaN,0
"NE",2014,62991,2.3328812980682604e-3,105449
"NE",2014,43418,2.000866354504012e-3,96958
"NE",2014,73494,1.2994696473471803e-3,189308
"NE",2014,52360,3.3175254456623234e-3,1032396
"NE",2014,48703,3.1851462065745043e-3,286957
"NE",2014,55440,2.1987754042540196e-3,65491
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,0,NaN,0
"NH",1989,35771,9.642206245433532e-4,1104519
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,0,NaN,0
"NH",1995,36872,1.7443359364286458e-3,546913
"NH",1995,45507,1.4050647836396746e-3,610648
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,0,NaN,0
"NH",1997,44921,1.668872212310812e-3,1189426
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,0,NaN,0
"NH",1998,41130,1.837813002526993e-3,565890
"NH",1998,52814,1.418634735927706e-3,640052
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,0,NaN,0
"NH",1999,48247,1.576085399933716e-3,1222015
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,0,NaN,0
"NH",2000,44237,1.749202670944414e-3,579121
"NH",2000,58482,1.3151502585655025e-3,660761
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,0,NaN,0
"NH",2001,51901,1.5284540153578166e-3,1255517
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,0,NaN,0
"NH",2002,52390,1.5286555946824848e-3,1269089
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,0,NaN,0
"NH",2003,40106,2.329521389241847e-3,75552
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,0,NaN,0
"NH",2004,43841,1.9496875920049725e-3,152845
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,0,NaN,0
"NH",2005,43354,2.3710883556111416e-3,76758
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,0,NaN,0
"NH",2011,62662,1.8303334092807776e-3,1316700
"NH",2012,0,NaN,0
"NH",2012,0,NaN,0
"NH",2012,0,NaN,0
"NH",2012,0,NaN,0
"NH",2012,59186,5.078252808376049e-3,146704
"NH",2012,40162,1.5076459185871204e-3,32501
"NH",2012,71600,1.1880331101531687e-3,697792
"NH",2012,54278,2.2327327039810044e-3,261115
"NH",2012,51822,1.8941887167785627e-3,136734
"NH",2012,57444,2.6437389365272764e-3,43499
"NH",2013,0,NaN,0
"NH",2013,0,NaN,0
"NH",2013,0,NaN,0
"NH",2013,0,NaN,0
"NH",2013,66336,2.915499647846952e-3,549477
"NH",2013,40917,1.8140305883088857e-3,31973
"NH",2013,74785,5.708874277155772e-5,297782
"NH",2013,55131,1.8935362068772338e-3,89251
"NH",2013,51744,1.7832860176062218e-3,167668
"NH",2013,58728,2.4679063927434894e-3,184772
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,0,NaN,0
"NH",2014,66916,1.9423539000561008e-3,1322622
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,0,NaN,0
"NJ",1989,31185,3.5317365736992853e-3,3893552
"NJ",1989,44792,1.6187605053747337e-3,3832562
"NJ",1995,0,NaN,0
"NJ",1995,0,NaN,0
"NJ",1995,0,NaN,0
"NJ",1995,0,NaN,0
"NJ",1995,54699,1.9407814465857269e-3,1577715
"NJ",1995,34544,5.1131277174572345e-3,1607431
"NJ",1995,64370,1.1421381212795819e-3,826520
"NJ",1995,46640,3.5239125044069994e-3,1185614
"NJ",1995,39084,4.806643514544304e-3,1764849
"NJ",1995,49889,1.8231882067195721e-3,1121113
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,0,NaN,0
"NJ",1997,49717,3.389177603370221e-3,8218808
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,0,NaN,0
"NJ",1998,51006,3.688241176173185e-3,8287419
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,0,NaN,0
"NJ",1999,52197,3.681877813907926e-3,8359593
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,0,NaN,0
"NJ",2000,55597,2.554126860780308e-3,2351097
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,0,NaN,0
"NJ",2001,55630,2.3921105454349258e-3,2372382
"NJ",2002,0,NaN,0
"NJ",2002,0,NaN,0
"NJ",2002,0,NaN,0
"NJ",2002,0,NaN,0
"NJ",2002,66749,1.684415875724867e-3,1662891
"NJ",2002,40460,5.597495089688084e-3,1919430
"NJ",2002,79940,1.0138917480660649e-3,908381
"NJ",2002,54115,3.541308138292444e-3,1146469
"NJ",2002,46189,4.43238906706476e-3,1602973
"NJ",2002,59763,1.6365726754839433e-3,1312499
"NJ",2003,46279,4.713371240567893e-3,559260
"NJ",2003,58998,1.8028346107264036e-3,108163
"NJ",2003,54610,4.327934697377403e-3,886335
"NJ",2003,59359,1.8132074182993481e-3,775973
"NJ",2003,66351,1.6897489164934474e-3,1668887
"NJ",2003,41192,5.5890261680804736e-3,1923412
"NJ",2003,79984,1.0100050554847642e-3,915837
"NJ",2003,57117,1.2413767316644545e-3,267445
"NJ",2003,47935,4.311653898426052e-3,1053656
"NJ",2003,61479,1.3493538019229987e-3,442434
"NJ",2004,0,NaN,0
"NJ",2004,0,NaN,0
"NJ",2004,0,NaN,0
"NJ",2004,0,NaN,0
"NJ",2004,71377,2.163103668413163e-3,778511
"NJ",2004,42795,5.418528717422558e-3,1923954
"NJ",2004,82061,9.804729697485044e-4,922004
"NJ",2004,59967,2.3413775783222316e-3,1523035
"NJ",2004,50734,4.341141737509263e-3,2147131
"NJ",2004,64876,1.3538061057103154e-3,1339926
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,0,NaN,0
"NJ",2005,62500,3.2497786054373257e-3,8651974
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,0,NaN,0
"NJ",2006,65150,3.220160894902709e-3,8661679
"NJ",2007,0,NaN,0
"NJ",2007,0,NaN,0
"NJ",2007,0,NaN,0
"NJ",2007,0,NaN,0
"NJ",2007,79231,1.6282378162429311e-3,1668061
"NJ",2007,52624,5.140433974282078e-3,2475861
"NJ",2007,96077,1.1016529076035462e-3,934051
"NJ",2007,69088,2.8002797635495597e-3,756353
"NJ",2007,58728,4.1630763744012885e-3,1603862
"NJ",2007,74352,1.861745249040693e-3,1239697
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,0,NaN,0
"NJ",2008,70889,3.0565635299371263e-3,8711090
"NJ",2009,0,NaN,0
"NJ",2009,0,NaN,0
"NJ",2009,0,NaN,0
"NJ",2009,0,NaN,0
"NJ",2009,80424,1.4501258582939871e-3,1678475
"NJ",2009,53107,4.789152258527931e-3,2503157
"NJ",2009,94760,1.1066144931418604e-3,940707
"NJ",2009,70259,2.5871930006579613e-3,761443
"NJ",2009,61457,3.8197285738547763e-3,1619225
"NJ",2009,74788,1.9727046651152207e-3,1252595
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,0,NaN,0
"NJ",2010,68048,2.918464191061986e-3,8791953
"NJ",2011,56250,3.4274645460658595e-3,1793454
"NJ",2011,71926,3.688201560079363e-3,367930
"NJ",2011,66857,1.657382256802173e-3,108605
"NJ",2011,72594,1.829919857524488e-3,449200
"NJ",2011,79395,1.4581866894062352e-3,1686341
